category,template
movie_director+movie_streaming_service,browse {movie_director}'s catalog on {movie_streaming_service}
movie_director+movie_streaming_service,find me a {movie_director} flick on {movie_streaming_service}
movie_director+movie_streaming_service,find {movie_director} films on {movie_streaming_service}
movie_director+movie_streaming_service,is there a film by {movie_director} on {movie_streaming_service}
movie_director+movie_streaming_service,launch {movie_streaming_service} and find a {movie_director} movie
movie_director+movie_streaming_service,let's watch {movie_director} using {movie_streaming_service}
movie_director+movie_streaming_service,open {movie_streaming_service} and play a film by {movie_director}
movie_director+movie_streaming_service,play me something by director {movie_director} on {movie_streaming_service}
movie_director+movie_streaming_service,put on a {movie_director} movie from {movie_streaming_service}
movie_director+movie_streaming_service,show me movies directed by {movie_director} on {movie_streaming_service}
movie_director+movie_streaming_service,start a movie from director {movie_director} on {movie_streaming_service}
movie_director+movie_streaming_service,stream a movie by {movie_director} on {movie_streaming_service}
movie_director+movie_streaming_service,stream {movie_director}'s latest on {movie_streaming_service}
movie_director+movie_streaming_service,what films directed by {movie_director} are on {movie_streaming_service}
movie_director,I want to see a {movie_director} production
movie_director,I want to see something from director {movie_director}
movie_director,I want to watch a {movie_director} film
movie_director,I want to watch something {movie_director} directed
movie_director,I'm looking for a {movie_director} movie
movie_director,find a film by {movie_director}
movie_director,find a movie from {movie_director}
movie_director,find anything by {movie_director}
movie_director,find me a film from director {movie_director}
movie_director,is there a film by {movie_director}
movie_director,is there a movie by {movie_director} I can watch
movie_director,let's see a {movie_director} production
movie_director,let's watch a {movie_director} feature
movie_director,look for anything directed by {movie_director}
movie_director,play a film directed by {movie_director}
movie_director,play a movie from {movie_director}
movie_director,play a {movie_director} movie
movie_director,play some {movie_director} cinema
movie_director,play the movie directed by {movie_director}
movie_director,put on a {movie_director} film
movie_director,put on a {movie_director} flick
movie_director,show me a {movie_director} flick
movie_director,show me director {movie_director}'s latest
movie_director,show me movies directed by {movie_director}
movie_director,show me {movie_director}'s movies
movie_director,start a movie by {movie_director}
movie_director,start a {movie_director} film
movie_director,stream something from director {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,I want to see {movie_actor} in a {movie_producer} {movie_genre} movie directed by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,I want to watch a {movie_producer} {movie_genre} film with {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,find a {movie_genre} movie with {movie_actor} directed by {movie_director} and produced by {movie_producer}
movie_genre+movie_actor+movie_director+movie_producer,find me a {movie_actor} {movie_genre} film from producer {movie_producer} and director {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,find me a {movie_genre} flick from {movie_producer} starring {movie_actor} and directed by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,is there a {movie_genre} movie produced by {movie_producer} starring {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,let's watch {movie_actor} in a {movie_genre} movie by {movie_director} produced by {movie_producer}
movie_genre+movie_actor+movie_director+movie_producer,play some {movie_producer} {movie_genre} featuring {movie_actor} from director {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,play the {movie_producer} production of the {movie_genre} film starring {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,play the {movie_producer} {movie_genre} movie starring {movie_actor} and directed by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,put on a {movie_genre} film starring {movie_actor} produced by {movie_producer} by {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,show me a {movie_genre} movie with {movie_actor} from {movie_director} and {movie_producer}
movie_genre+movie_actor+movie_director+movie_producer,show me {movie_producer}'s {movie_genre} movie with {movie_actor} and {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,start a {movie_genre} film produced by {movie_producer} featuring {movie_actor} from director {movie_director}
movie_genre+movie_actor+movie_director+movie_producer,stream a {movie_genre} movie starring {movie_actor} directed by {movie_director} and produced by {movie_producer}
movie_genre+movie_actor+movie_director,I want to see {movie_actor} in a {movie_director} {movie_genre} movie
movie_genre+movie_actor+movie_director,I want to watch a {movie_director} {movie_genre} film with {movie_actor}
movie_genre+movie_actor+movie_director,find a {movie_genre} film with {movie_actor} and directed by {movie_director}
movie_genre+movie_actor+movie_director,find me a {movie_actor} {movie_genre} film from director {movie_director}
movie_genre+movie_actor+movie_director,find me a {movie_genre} flick starring {movie_actor} and directed by {movie_director}
movie_genre+movie_actor+movie_director,is there a {movie_genre} movie starring {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director,let's see a {movie_genre} movie starring {movie_actor} directed by {movie_director}
movie_genre+movie_actor+movie_director,let's watch {movie_actor} in a {movie_genre} movie by {movie_director}
movie_genre+movie_actor+movie_director,play a {movie_actor} {movie_genre} movie directed by {movie_director}
movie_genre+movie_actor+movie_director,play a {movie_genre} movie featuring {movie_actor} from director {movie_director}
movie_genre+movie_actor+movie_director,play some {movie_director} {movie_genre} featuring {movie_actor}
movie_genre+movie_actor+movie_director,put on a {movie_genre} film starring {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director,show me a {movie_genre} movie with {movie_actor} from director {movie_director}
movie_genre+movie_actor+movie_director,show me {movie_director}'s {movie_genre} movie with {movie_actor}
movie_genre+movie_actor+movie_director,start a {movie_director} directed {movie_genre} movie with {movie_actor}
movie_genre+movie_actor+movie_director,start a {movie_genre} film featuring {movie_actor} from director {movie_director}
movie_genre+movie_actor+movie_director,stream a {movie_genre} movie with {movie_actor} by {movie_director}
movie_genre+movie_actor+movie_director,watch {movie_actor} in a {movie_genre} film by {movie_director}
movie_genre+movie_actor,I want to see {movie_actor} in a {movie_genre} movie
movie_genre+movie_actor,I want to watch a {movie_actor} {movie_genre} movie
movie_genre+movie_actor,I'm looking for a {movie_genre} movie with {movie_actor}
movie_genre+movie_actor,can you find a {movie_genre} movie with {movie_actor}
movie_genre+movie_actor,find a {movie_genre} flick with {movie_actor}
movie_genre+movie_actor,find me a {movie_actor} {movie_genre} movie
movie_genre+movie_actor,find me a {movie_genre} movie with {movie_actor}
movie_genre+movie_actor,let's watch a {movie_genre} movie starring {movie_actor}
movie_genre+movie_actor,play a {movie_actor} {movie_genre} film
movie_genre+movie_actor,play a {movie_genre} film starring {movie_actor}
movie_genre+movie_actor,play something {movie_genre} starring {movie_actor}
movie_genre+movie_actor,put on a {movie_genre} film with {movie_actor}
movie_genre+movie_actor,put on a {movie_genre} flick with {movie_actor}
movie_genre+movie_actor,show me a {movie_genre} movie with {movie_actor}
movie_genre+movie_actor,show me {movie_actor} in a {movie_genre} flick
movie_genre+movie_actor,show me {movie_genre} movies featuring {movie_actor}
movie_genre+movie_actor,start a {movie_genre} film featuring {movie_actor}
movie_genre+movie_actor,stream a {movie_genre} film starring {movie_actor}
movie_genre+movie_actor,suggest a {movie_genre} movie with {movie_actor}
movie_genre+movie_director,I want to see a {movie_genre} movie from director {movie_director}
movie_genre+movie_director,I want to watch a {movie_genre} movie directed by {movie_director}
movie_genre+movie_director,I'm looking for a {movie_director} {movie_genre} movie
movie_genre+movie_director,can you play a {movie_genre} film by {movie_director}
movie_genre+movie_director,find a {movie_genre} movie by {movie_director}
movie_genre+movie_director,find me a {movie_director} {movie_genre} flick
movie_genre+movie_director,find me a {movie_genre} film from director {movie_director}
movie_genre+movie_director,is there a {movie_genre} movie by {movie_director}
movie_genre+movie_director,let's watch a {movie_genre} movie from {movie_director}
movie_genre+movie_director,play a {movie_genre} movie from director {movie_director}
movie_genre+movie_director,play some {movie_director} {movie_genre} cinema
movie_genre+movie_director,play the {movie_genre} film directed by {movie_director}
movie_genre+movie_director,put on a {movie_genre} film by {movie_director}
movie_genre+movie_director,show me a {movie_genre} film directed by {movie_director}
movie_genre+movie_director,show me director {movie_director}'s {movie_genre} movies
movie_genre+movie_director,start a {movie_director} directed {movie_genre} movie
movie_genre+movie_director,start a {movie_genre} film by {movie_director}
movie_genre+movie_director,stream a {movie_genre} film by {movie_director}
movie_genre+movie_director,watch a {movie_director} {movie_genre} film
movie_genre+movie_streaming_service,I need a {movie_genre} movie from {movie_streaming_service}
movie_genre+movie_streaming_service,I want to see a {movie_genre} flick on {movie_streaming_service}
movie_genre+movie_streaming_service,I want to watch a {movie_genre} movie on {movie_streaming_service}
movie_genre+movie_streaming_service,browse {movie_genre} on {movie_streaming_service}
movie_genre+movie_streaming_service,find a {movie_genre} film to watch on {movie_streaming_service}
movie_genre+movie_streaming_service,find {movie_genre} movies on {movie_streaming_service}
movie_genre+movie_streaming_service,is there any {movie_genre} movie on {movie_streaming_service}
movie_genre+movie_streaming_service,launch {movie_streaming_service} and find a {movie_genre} movie
movie_genre+movie_streaming_service,let's watch {movie_genre} on {movie_streaming_service}
movie_genre+movie_streaming_service,open {movie_streaming_service} for {movie_genre} films
movie_genre+movie_streaming_service,play a {movie_genre} film on {movie_streaming_service}
movie_genre+movie_streaming_service,play me a {movie_genre} movie using {movie_streaming_service}
movie_genre+movie_streaming_service,put on some {movie_genre} cinema on {movie_streaming_service}
movie_genre+movie_streaming_service,show me {movie_genre} content on {movie_streaming_service}
movie_genre+movie_streaming_service,start a {movie_genre} movie from {movie_streaming_service}
movie_genre+movie_streaming_service,stream a {movie_genre} title from {movie_streaming_service}
movie_genre+movie_streaming_service,stream {movie_genre} movies on {movie_streaming_service}
movie_genre+movie_streaming_service,what {movie_genre} movies are on {movie_streaming_service}
movie_genre+movie_title+movie_actor,I want to see the {movie_genre} film {movie_title} starring {movie_actor}
movie_genre+movie_title+movie_actor,I want to see {movie_actor} in the {movie_genre} movie called {movie_title}
movie_genre+movie_title+movie_actor,I want to watch the {movie_actor} {movie_genre} film {movie_title}
movie_genre+movie_title+movie_actor,can you play the {movie_genre} movie {movie_title} starring {movie_actor}
movie_genre+movie_title+movie_actor,find me the {movie_actor} {movie_genre} movie called {movie_title}
movie_genre+movie_title+movie_actor,find the {movie_genre} film {movie_title} with {movie_actor}
movie_genre+movie_title+movie_actor,let's watch {movie_title}, a {movie_genre} film with {movie_actor}
movie_genre+movie_title+movie_actor,play me the {movie_genre} film {movie_title} starring {movie_actor}
movie_genre+movie_title+movie_actor,play the {movie_genre} movie {movie_title} with {movie_actor}
movie_genre+movie_title+movie_actor,play {movie_title} with {movie_actor} — it's a {movie_genre} flick
movie_genre+movie_title+movie_actor,put on the {movie_genre} movie {movie_title} with {movie_actor}
movie_genre+movie_title+movie_actor,show me the {movie_genre} film {movie_title} with {movie_actor}
movie_genre+movie_title+movie_actor,show me {movie_actor} in the {movie_genre} movie {movie_title}
movie_genre+movie_title+movie_actor,start the {movie_genre} movie {movie_title} featuring {movie_actor}
movie_genre+movie_title+movie_actor,stream the {movie_genre} movie {movie_title} starring {movie_actor}
movie_genre+movie_title+movie_director,I want to see {movie_director}'s {movie_genre} movie called {movie_title}
movie_genre+movie_title+movie_director,I want to watch the {movie_director} {movie_genre} film {movie_title}
movie_genre+movie_title+movie_director,can you play the {movie_genre} movie {movie_title} from director {movie_director}
movie_genre+movie_title+movie_director,find me the {movie_director} {movie_genre} movie called {movie_title}
movie_genre+movie_title+movie_director,find the {movie_genre} film {movie_title} from director {movie_director}
movie_genre+movie_title+movie_director,let's watch {movie_title}, a {movie_genre} film from director {movie_director}
movie_genre+movie_title+movie_director,play me the {movie_genre} film {movie_title} from director {movie_director}
movie_genre+movie_title+movie_director,play {movie_director}'s {movie_genre} movie {movie_title}
movie_genre+movie_title+movie_director,play {movie_title} by {movie_director} — it's a {movie_genre} flick
movie_genre+movie_title+movie_director,put on the {movie_genre} film {movie_title} directed by {movie_director}
movie_genre+movie_title+movie_director,put on the {movie_genre} movie {movie_title} by {movie_director}
movie_genre+movie_title+movie_director,show me the {movie_genre} film {movie_title} by {movie_director}
movie_genre+movie_title+movie_director,show me {movie_director}'s {movie_genre} movie {movie_title}
movie_genre+movie_title+movie_director,start the {movie_genre} movie {movie_title} directed by {movie_director}
movie_genre+movie_title+movie_director,stream the {movie_genre} movie {movie_title} by {movie_director}
movie_genre+movie_title,I want the {movie_genre} movie {movie_title}
movie_genre+movie_title,I want to watch the {movie_genre} movie {movie_title}
movie_genre+movie_title,I'd like to see the {movie_genre} flick {movie_title}
movie_genre+movie_title,can you play the {movie_genre} film {movie_title}
movie_genre+movie_title,find me a {movie_genre} movie like {movie_title}
movie_genre+movie_title,find the {movie_genre} film {movie_title}
movie_genre+movie_title,find the {movie_genre} movie called {movie_title}
movie_genre+movie_title,is {movie_title} a {movie_genre} movie — play it
movie_genre+movie_title,let's watch the {movie_genre} movie {movie_title}
movie_genre+movie_title,play me the {movie_genre} film {movie_title}
movie_genre+movie_title,play the {movie_genre} movie {movie_title}
movie_genre+movie_title,play {movie_title} — it's a {movie_genre} movie
movie_genre+movie_title,put on the {movie_genre} film {movie_title}
movie_genre+movie_title,put on the {movie_genre} flick {movie_title}
movie_genre+movie_title,show me the {movie_genre} movie {movie_title}
movie_genre+movie_title,start the {movie_genre} movie {movie_title}
movie_genre+movie_title,start {movie_title}, the {movie_genre} film
movie_genre+movie_title,stream the {movie_genre} film {movie_title}
movie_genre+movie_writer+movie_director,I want to see a {movie_writer} {movie_genre} movie directed by {movie_director}
movie_genre+movie_writer+movie_director,I want to watch a {movie_director} {movie_genre} film penned by {movie_writer}
movie_genre+movie_writer+movie_director,can you play a {movie_genre} film written by {movie_writer} by {movie_director}
movie_genre+movie_writer+movie_director,find a {movie_genre} film penned by {movie_writer} from director {movie_director}
movie_genre+movie_writer+movie_director,find me a {movie_genre} flick written by {movie_writer} and directed by {movie_director}
movie_genre+movie_writer+movie_director,find me a {movie_writer} {movie_genre} film from director {movie_director}
movie_genre+movie_writer+movie_director,is there a {movie_genre} movie written by {movie_writer} by {movie_director}
movie_genre+movie_writer+movie_director,let's watch a {movie_genre} movie by {movie_director} and {movie_writer}
movie_genre+movie_writer+movie_director,play a {movie_genre} movie written by {movie_writer} and directed by {movie_director}
movie_genre+movie_writer+movie_director,play a {movie_writer} {movie_genre} movie directed by {movie_director}
movie_genre+movie_writer+movie_director,play some {movie_director} {movie_genre} penned by {movie_writer}
movie_genre+movie_writer+movie_director,put on a {movie_genre} film penned by {movie_writer} by {movie_director}
movie_genre+movie_writer+movie_director,show me a {movie_genre} movie penned by {movie_writer} from director {movie_director}
movie_genre+movie_writer+movie_director,show me {movie_director}'s {movie_genre} movie written by {movie_writer}
movie_genre+movie_writer+movie_director,start a {movie_director} directed {movie_genre} movie penned by {movie_writer}
movie_genre+movie_writer+movie_director,start a {movie_genre} film written by {movie_writer} from director {movie_director}
movie_genre+movie_writer+movie_director,stream a {movie_genre} movie written by {movie_writer} by {movie_director}
movie_genre,I feel like watching a {movie_genre} movie
movie_genre,I need a {movie_genre} movie
movie_genre,I want a {movie_genre} movie right now
movie_genre,I want to see a {movie_genre} movie
movie_genre,I want to watch something {movie_genre}
movie_genre,I want to watch something {movie_genre} tonight
movie_genre,I'm in the mood for a {movie_genre} film
movie_genre,I'm looking for a {movie_genre} film
movie_genre,any good {movie_genre} flicks
movie_genre,find a {movie_genre} movie to watch
movie_genre,find me a good {movie_genre} movie
movie_genre,find me a {movie_genre} film
movie_genre,find some {movie_genre} movies for me
movie_genre,give me some {movie_genre} cinema
movie_genre,got any {movie_genre} movies
movie_genre,let's see a {movie_genre} feature
movie_genre,let's watch a {movie_genre} flick
movie_genre,play a {movie_genre} movie
movie_genre,play any {movie_genre} movie
movie_genre,play some {movie_genre} movies
movie_genre,play something {movie_genre}
movie_genre,play {movie_genre} tonight
movie_genre,put on a {movie_genre} flick
movie_genre,put on a {movie_genre} story
movie_genre,put on something {movie_genre}
movie_genre,queue up a {movie_genre} film
movie_genre,recommend a {movie_genre} title
movie_genre,show me a {movie_genre} movie
movie_genre,show me the best {movie_genre} cinema
movie_genre,show me the latest {movie_genre} movies
movie_genre,show me {movie_genre} films
movie_genre,something {movie_genre} please
movie_genre,start a {movie_genre} marathon
movie_genre,start some {movie_genre} movies
movie_genre,stream a {movie_genre} title
movie_genre,suggest a {movie_genre} film
movie_genre,suggest something {movie_genre}
movie_genre,watch a {movie_genre} film
movie_producer+movie_director,I want to see a {movie_producer} movie directed by {movie_director}
movie_producer+movie_director,I want to watch a {movie_producer} production directed by {movie_director}
movie_producer+movie_director,find a collaboration between {movie_producer} and {movie_director}
movie_producer+movie_director,find me a {movie_producer} and {movie_director} film
movie_producer+movie_director,find me a {movie_producer} project from director {movie_director}
movie_producer+movie_director,is there a movie produced by {movie_producer} by {movie_director}
movie_producer+movie_director,let's watch a collaboration from {movie_producer} and {movie_director}
movie_producer+movie_director,play a film from {movie_producer} and {movie_director}
movie_producer+movie_director,play something from director {movie_director} and producer {movie_producer}
movie_producer+movie_director,put on a film by {movie_director} from {movie_producer}
movie_producer+movie_director,show me a movie produced by {movie_producer} and directed by {movie_director}
movie_producer+movie_director,show me {movie_producer}'s films directed by {movie_director}
movie_producer+movie_director,start a film by {movie_director} produced by {movie_producer}
movie_producer+movie_director,start a {movie_director} directed {movie_producer} movie
movie_producer+movie_director,stream a movie by {movie_director} from producer {movie_producer}
movie_producer+movie_director,watch a movie produced by {movie_producer} and directed by {movie_director}
movie_producer,I want to see the new {movie_producer} project
movie_producer,I want to see {movie_producer}'s movies
movie_producer,I want to watch a {movie_producer} project
movie_producer,I'm looking for a {movie_producer} film
movie_producer,anything from producer {movie_producer}
movie_producer,anything new from {movie_producer}
movie_producer,find a film produced by {movie_producer}
movie_producer,find films produced by {movie_producer}
movie_producer,find me a {movie_producer} film
movie_producer,find me a {movie_producer} project
movie_producer,is there a movie from producer {movie_producer}
movie_producer,let's watch something produced by {movie_producer}
movie_producer,play a {movie_producer} movie
movie_producer,play something from {movie_producer}
movie_producer,play something produced by {movie_producer}
movie_producer,put on a movie produced by {movie_producer}
movie_producer,put on a {movie_producer} film
movie_producer,show me a film from {movie_producer}
movie_producer,show me a {movie_producer} movie
movie_producer,show me what {movie_producer} produced
movie_producer,start a {movie_producer} movie
movie_producer,stream a {movie_producer} production
movie_producer,watch a {movie_producer} production
movie_streaming_service,I want to see what's on {movie_streaming_service}
movie_streaming_service,I want to watch something on {movie_streaming_service}
movie_streaming_service,I want {movie_streaming_service}
movie_streaming_service,browse {movie_streaming_service}
movie_streaming_service,can you open {movie_streaming_service}
movie_streaming_service,find movies on {movie_streaming_service}
movie_streaming_service,find something to watch on {movie_streaming_service}
movie_streaming_service,get {movie_streaming_service} going
movie_streaming_service,go to {movie_streaming_service}
movie_streaming_service,launch {movie_streaming_service}
movie_streaming_service,load {movie_streaming_service} please
movie_streaming_service,open the {movie_streaming_service} app
movie_streaming_service,open {movie_streaming_service}
movie_streaming_service,play a movie on {movie_streaming_service}
movie_streaming_service,play me a movie from {movie_streaming_service}
movie_streaming_service,play something from {movie_streaming_service}
movie_streaming_service,pull up {movie_streaming_service}
movie_streaming_service,show me {movie_streaming_service} movies
movie_streaming_service,start a film from {movie_streaming_service}
movie_streaming_service,start {movie_streaming_service}
movie_streaming_service,stream a film on {movie_streaming_service}
movie_streaming_service,stream something on {movie_streaming_service}
movie_streaming_service,use {movie_streaming_service}
movie_streaming_service,what films are on {movie_streaming_service}
movie_streaming_service,what's on {movie_streaming_service}
movie_title+movie_actor+movie_director+movie_writer,I want to see {movie_actor} in {movie_title} by {movie_director} and {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,I want to watch {movie_title} featuring {movie_actor} from {movie_director} and {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,can you play {movie_title} starring {movie_actor} directed by {movie_director} and written by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,find me {movie_title} with {movie_actor} directed by {movie_director} and written by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,find the film {movie_title} with {movie_actor} by {movie_director} and {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,let's watch {movie_title} starring {movie_actor} by {movie_director} and writer {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,play {movie_title} starring {movie_actor} directed by {movie_director} and written by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,play {movie_title} with {movie_actor} from {movie_director} and writer {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,put on {movie_director}'s {movie_title} starring {movie_actor} and penned by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,show me the film {movie_title} from {movie_director} featuring {movie_actor} and written by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,show me {movie_title} by writer {movie_writer} director {movie_director} and starring {movie_actor}
movie_title+movie_actor+movie_director+movie_writer,start {movie_title} with {movie_actor} directed by {movie_director} and written by {movie_writer}
movie_title+movie_actor+movie_director+movie_writer,stream the movie {movie_title} by {movie_director} featuring {movie_actor} and written by {movie_writer}
